gene,total,mean,var,sd,min,max,median
CNAG_04399,9415,313.8333333333333,5794.833333333333,76.12380267257629,144,470,325
CNAG_04400,19196,639.8666666666667,36360.8091954023,190.6851048073821,289,978,675
CNAG_04401,66485,2216.1666666666665,665896.9022988506,816.0250622982426,882,4266,2004.5
CNAG_04402,41417,1380.5666666666666,102166.66781609195,319.6352105386576,806,2084,1378.5
CNAG_04403,10449,348.3,26483.11379310345,162.7363321237868,118,654,280
CNAG_04404,206,6.866666666666666,19.085057471264367,4.368644809464872,0,17,6
CNAG_04405,5857,195.23333333333332,2631.012643678161,51.29339766166949,88,294,196.5
CNAG_04406,10424,347.46666666666664,15767.981609195402,125.57062398983052,150,597,320
CNAG_04407,6562,218.73333333333332,3124.064367816092,55.89333026234966,99,325,221.5
CNAG_04408,11631,387.7,4463.665517241379,66.81066918719928,198,512,405.5
CNAG_04409,29415,980.5,251193.5,501.19207894778225,195,1904,860.5
CNAG_04410,1281,42.7,209.3206896551724,14.467919327089588,18,70,41.5
CNAG_04411,3717,123.9,1629.1965517241379,40.36330699687698,40,203,117.5
CNAG_04412,1904,63.46666666666667,518.9471264367816,22.78041102431608,24,115,63
CNAG_04413,611,20.366666666666667,204.86091954022987,14.312963338883737,2,64,17.5
CNAG_04414,4422,147.4,3646.041379310345,60.38245920224138,52,294,137
CNAG_04415,4938,164.6,3638.8689655172416,60.323038430745854,84,329,149.5
CNAG_04416,784,26.133333333333333,143.22298850574714,11.967580729025693,5,52,25
CNAG_04417,5827,194.23333333333332,9982.391954022989,99.91192098054661,59,350,161
CNAG_04432,8551,285.03333333333336,6110.791954022989,78.17155463480938,136,433,282
CNAG_04433,5112,170.4,3732.6620689655174,61.09551594810799,80,294,165.5
CNAG_04434,4828,160.93333333333334,1226.4091954022988,35.02012557662092,108,235,163
CNAG_04436,11944,398.1333333333333,36198.050574712644,190.25785285951443,160,846,342.5
CNAG_04437,7847,261.56666666666666,6275.771264367816,79.2197656167185,123,444,255
CNAG_04438,3724,124.13333333333334,1092.2574712643677,33.04931877156272,51,213,120
CNAG_04439,25076,835.8666666666667,41735.77471264368,204.29335454841325,451,1251,833.5
CNAG_04440,2542,84.73333333333333,482.9609195402299,21.97637184660448,39,138,86
CNAG_04441,165252,5508.4,9822109.213793103,3134.0244437134024,1909,17243,4950.5
CNAG_04442,44,1.4666666666666666,3.774712643678161,1.9428619723691545,0,7,1
CNAG_04443,5875,195.83333333333334,12719.316091954022,112.77994543337047,46,452,173
CNAG_04444,29978,999.2666666666667,39130.89195402299,197.81529757332467,545,1389,970
CNAG_04445,557201,18573.366666666665,88137813.4816092,9388.174129276107,6596,42782,18684.5
CNAG_04446,1483,49.43333333333333,225.4264367816092,15.014207830638592,11,83,52
CNAG_04447,6320,210.66666666666666,5021.264367816092,70.86088037708882,89,369,193.5
CNAG_04448,588020,19600.666666666668,51403090.64367816,7169.594873050928,7768,35464,20054
CNAG_04449,3745,124.83333333333333,806.4885057471264,28.398741270470534,68,187,123.5
CNAG_04450,23025,767.5,48381.637931034486,219.95826406624164,445,1245,710.5
CNAG_04451,10261,342.03333333333336,6457.205747126437,80.35674052079537,170,516,350
CNAG_04452,31301,1043.3666666666666,155646.3091954023,394.52035333478335,346,1636,1056
CNAG_04453,8782,292.73333333333335,7189.788505747127,84.79262058544438,164,482,281
CNAG_04454,1005,33.5,195.70689655172413,13.989528103253667,11,63,33.5
CNAG_04455,3091,103.03333333333333,1436.9298850574712,37.90685802143817,47,186,105
CNAG_04456,5405,180.16666666666666,4535.522988505747,67.34629157203645,91,335,176
CNAG_04457,1409,46.96666666666667,1489.067816091954,38.58844148306529,5,131,30.5
CNAG_04458,3276,109.2,805.1310344827587,28.374831003598217,38,170,113
CNAG_04459,1250,41.666666666666664,1382.7816091954023,37.18577159607425,6,159,29
CNAG_04460,12407,413.56666666666666,8366.116091954023,91.46647523521403,236,621,416
CNAG_04461,495,16.5,111.5,10.559356040971437,4,39,13
CNAG_04462,1777,59.233333333333334,757.8402298850575,27.528898087011356,17,106,52
CNAG_04463,7350,245,10414.137931034482,102.04968364005094,77,456,208
CNAG_04465,11790,393,11459.448275862069,107.04881258501688,200,594,403.5
CNAG_04466,7760,258.6666666666667,13738.781609195403,117.2125488554677,114,504,222
CNAG_04467,4970,165.66666666666666,10404.505747126437,102.00247912245288,42,405,144
CNAG_04468,3747,124.9,1812.2310344827586,42.57030695781695,58,205,112.5
CNAG_04469,1466,48.86666666666667,1257.3609195402298,35.459285378307186,2,142,42.5
CNAG_04470,2034,67.8,734.9931034482759,27.11075623158225,23,119,69
CNAG_04471,993,33.1,140.50689655172414,11.85356050103614,14,69,32.5
CNAG_04472,1501,50.03333333333333,747.067816091954,27.332541339801427,13,107,41.5
CNAG_04473,9625,320.8333333333333,6132.764367816092,78.31196822846488,179,479,317
CNAG_04474,10353,345.1,29651.88620689655,172.19723054363143,171,802,280
CNAG_04475,11730,391,13941.586206896553,118.07449431141576,152,675,398
CNAG_04476,2316,77.2,2841.751724137931,53.30808310320238,14,208,56.5
CNAG_04478,37964,1265.4666666666667,289134.8091954023,537.7125711710694,659,2285,1107
CNAG_04479,17775,592.5,28648.94827586207,169.26000199652034,366,901,572
CNAG_04484,8082,269.4,4334.524137931035,65.83710304935231,139,388,269
CNAG_04485,38897,1296.5666666666666,237173.15057471264,487.00426135169766,718,2532,1143
CNAG_04486,2219,73.96666666666667,1938.2402298850575,44.025449797646104,29,233,60
CNAG_04487,5971,199.03333333333333,1867.8954022988505,43.21915550191663,108,278,201.5
CNAG_04488,35809,1193.6333333333334,64280.44712643678,253.53588922761367,677,1640,1232.5
CNAG_04492,2608,86.93333333333334,898.7540229885058,29.979226524186807,28,139,88.5
CNAG_04493,6621,220.7,2512.4241379310347,50.124087402475816,101,303,221
CNAG_04494,20806,693.5333333333333,22047.222988505746,148.48307307065593,346,1007,698
CNAG_04495,1770,59,1579.0344827586207,39.737066861541514,15,146,45
CNAG_04496,10560,352,9574.137931034482,97.84752388811116,204,561,366.5
CNAG_04497,5028,167.6,3674.593103448276,60.618422145815344,81,273,160
CNAG_04498,1352,45.06666666666667,117.16781609195402,10.824408348355767,18,70,45
CNAG_04499,23029,767.6333333333333,23839.205747126438,154.39950047563767,478,1027,777
CNAG_04500,5554,185.13333333333333,2087.8436781609194,45.6929280979116,109,283,179.5
CNAG_04501,25718,857.2666666666667,185749.85747126437,430.9870734387104,262,1755,687.5
CNAG_04502,11374,379.1333333333333,16486.32643678161,128.39909048268842,206,711,360.5
CNAG_04503,22283,742.7666666666667,35901.28850574713,189.4763534210724,332,1092,747.5
CNAG_04504,9974,332.46666666666664,12040.119540229885,109.72747851030701,122,601,297
CNAG_04505,11610,387,13621.241379310344,116.71007402666808,212,608,373
CNAG_04506,267,8.9,61.33448275862069,7.83163346682036,1,31,6
CNAG_04507,3885,129.5,3175.637931034483,56.35279878616929,61,234,116.5
CNAG_04508,2364,78.8,802.7862068965517,28.333482082097703,30,144,72.5
CNAG_04509,279,9.3,49.251724137931035,7.017957262475387,1,25,8.5
CNAG_04510,7316,243.86666666666667,2179.8436781609194,46.68879606673232,151,339,243
CNAG_04511,6645,221.5,7258.672413793103,85.1978427766402,99,379,220.5
CNAG_04512,3189,106.3,525.9413793103448,22.933411854984527,50,151,104
CNAG_04513,14849,494.96666666666664,10816.309195402298,104.00148650573365,245,663,505
CNAG_04514,20118,670.6,144183.90344827587,379.71555597351534,253,1513,497
CNAG_04515,4323,144.1,2277.955172413793,47.72792864155947,69,221,128.5
CNAG_04518,7668,255.6,14756.110344827586,121.47473130173034,118,563,225.5
CNAG_04519,7241,241.36666666666667,11512.585057471264,107.2967150357888,47,444,226.5
CNAG_04520,3086,102.86666666666666,1913.0850574712645,43.738827801751434,30,177,86.5
CNAG_04521,6002,200.06666666666666,14440.409195402299,120.16825369207251,40,540,198.5
CNAG_04522,6414,213.8,1447.4758620689656,38.04570753802544,142,295,222.5
CNAG_04523,423,14.1,167.47241379310344,12.94111331350991,1,54,8.5
CNAG_04524,10540,351.3333333333333,36475.6091954023,190.98588742470554,81,823,312.5
CNAG_04525,7838,261.26666666666665,5817.512643678161,76.27262053763566,112,399,273
CNAG_04526,403,13.433333333333334,56.805747126436785,7.536958745172803,5,37,11.5
CNAG_04527,7557,251.9,3316.437931034483,57.588522563393504,111,345,254
CNAG_04528,9875,329.1666666666667,5523.66091954023,74.32133556079458,189,576,325.5
CNAG_04529,15173,505.76666666666665,12933.288505747127,113.72461697340258,258,717,531
CNAG_04530,15625,520.8333333333334,9280.557471264368,96.33565005367623,295,659,540
CNAG_04531,15803,526.7666666666667,52134.598850574715,228.33002178989673,190,1091,467.5
CNAG_04534,2099,69.96666666666667,531.2057471264368,23.047901143627737,26,123,65
CNAG_04535,425,14.166666666666666,67.79885057471265,8.234005742936583,2,39,12
CNAG_04536,451,15.033333333333333,118.51609195402298,10.886509631375107,3,48,12
CNAG_04537,6348,211.6,3732.6620689655174,61.09551594810799,109,360,202
CNAG_04538,4360,145.33333333333334,2336.4367816091954,48.3367022210783,71,237,136
CNAG_04539,4779,159.3,1596.1482758620689,39.951824437215244,77,229,164
CNAG_04540,23751,791.7,26118.28620689655,161.61152869426286,461,1153,800.5
CNAG_04541,9007,300.23333333333335,7481.633333333333,86.49643537934574,147,464,304
CNAG_04544,3038,101.26666666666667,908.2022988505747,30.136394921267122,40,154,102.5
CNAG_04545,2114,70.46666666666667,268.25747126436784,16.378567436267673,34,97,68
CNAG_04546,830,27.666666666666668,316.367816091954,17.786731461737258,6,66,23.5
CNAG_04548,68,2.2666666666666666,3.3747126436781607,1.8370390969378307,0,7,2
CNAG_04551,2,0.06666666666666667,0.06436781609195402,0.2537081317024624,0,1,0
CNAG_04552,78,2.6,6.041379310344827,2.4579217461800584,0,9,2
CNAG_04553,3145,104.83333333333333,14298.69540229885,119.57715250957789,0,442,36
CNAG_04557,5073,169.1,2887.1275862068965,53.731997787230064,75,291,168
CNAG_04561,2373,79.1,2993.196551724138,54.71011379739708,18,190,57.5
CNAG_04562,1407,46.9,943.6103448275862,30.718241239165796,9,117,37
CNAG_04563,507,16.9,115.26551724137931,10.736177962449174,1,48,15
CNAG_04564,11560,385.3333333333333,56289.9540229885,237.25504003706328,83,919,313
CNAG_04565,11762,392.06666666666666,32937.85747126437,181.48789896647205,156,752,320.5
CNAG_04566,25825,860.8333333333334,108555.4540229885,329.4775470695818,378,1541,811.5
CNAG_04567,1120,37.333333333333336,117.26436781609195,10.828867337634714,20,66,38
CNAG_04570,11296,376.53333333333336,9478.32643678161,97.35669692826278,156,583,369.5
CNAG_04571,7548,251.6,4462.110344827586,66.79902952010296,114,381,249.5
CNAG_04574,8686,289.53333333333336,6426.257471264368,80.16394121588813,145,412,290
CNAG_04575,14986,499.53333333333336,17258.25747126437,131.37068726037924,222,798,544
CNAG_04576,4674,155.8,9514.510344827586,97.54235154448341,34,316,107
CNAG_04577,58615,1953.8333333333333,203294.1436781609,450.8815184482071,1115,2813,2000
CNAG_04579,6012,200.4,2498.5241379310346,49.98523920049833,117,350,202.5
CNAG_04580,10467,348.9,11390.024137931034,106.72405604141474,137,540,363.5
CNAG_04581,8300,276.6666666666667,5645.609195402299,75.13726901746097,99,382,292.5
CNAG_04582,989,32.96666666666667,1001.8264367816092,31.65164192868372,4,103,19
CNAG_04583,6390,213,3904.4137931034484,62.48530861813398,96,422,210.5
CNAG_04584,19727,657.5666666666667,39176.322988505744,197.93009621708808,270,1132,653.5
CNAG_04585,4384,146.13333333333333,6390.464367816092,79.94038008300994,27,318,118.5
CNAG_04586,10281,342.7,13365.389655172414,115.60877845203804,192,660,313
CNAG_04587,13911,463.7,93019.94137931034,304.9917070664551,173,1177,358.5
CNAG_04588,8227,274.23333333333335,3182.7367816091955,56.41574941103943,171,401,285.5
CNAG_04589,7862,262.06666666666666,44923.85747126437,211.9524887121271,28,674,138.5
CNAG_04590,4272,142.4,3111.351724137931,55.779491967370326,76,270,122
CNAG_04591,3425,114.16666666666667,1436.4885057471265,37.9010356817215,53,181,107
CNAG_04594,8631,287.7,54242.07931034483,232.8992900597699,53,791,171
CNAG_04595,2296,76.53333333333333,345.9126436781609,18.598726937028808,42,108,73.5
CNAG_04596,1861,62.03333333333333,318.2402298850575,17.83928894000704,36,101,59
CNAG_04597,7840,261.3333333333333,51731.88505747126,227.44644437201313,54,652,112
CNAG_04598,4285,142.83333333333334,6292.281609195402,79.32390313893664,45,299,108.5
CNAG_04599,4887,162.9,2078.506896551724,45.590644835884085,75,278,156
CNAG_04600,4198,139.93333333333334,2978.5471264367816,54.57606734125116,61,249,120
CNAG_04601,269786,8992.866666666667,4483069.498850575,2117.3260256395506,4755,13109,8935
CNAG_04602,1754,58.46666666666667,631.567816091954,25.131013033539933,23,113,57
CNAG_04603,4213,140.43333333333334,1758.3919540229886,41.9331844011755,50,248,130
CNAG_04604,43339,1444.6333333333334,91517.75747126437,302.51902001570807,818,1949,1463
CNAG_04605,33068,1102.2666666666667,80697.78850574713,284.0735617859345,458,1597,1153
CNAG_04606,12055,401.8333333333333,80366.41954022988,283.48971681567195,33,1066,258.5
CNAG_04607,25415,847.1666666666666,75778.41954022988,275.27880328901074,393,1391,801
CNAG_04608,13721,457.3666666666667,10952.86091954023,104.65591679183852,273,694,451
CNAG_04609,41344,1378.1333333333334,64911.42988505747,254.77721618123053,768,1798,1375
CNAG_04610,94,3.1333333333333333,11.154022988505748,3.339763912091055,0,11,2
CNAG_04611,6640,221.33333333333334,22104.091954022988,148.67444956690773,43,504,148.5
CNAG_04612,73187,2439.5666666666666,623739.9781609195,789.7721052056216,743,4013,2483
CNAG_04613,23990,799.6666666666666,19185.885057471263,138.51312232951528,469,1026,820.5
CNAG_04614,3913,130.43333333333334,4190.185057471264,64.73163876707638,50,260,110.5
CNAG_04615,2862,95.4,1569.2137931034483,39.61330323393201,36,169,94
CNAG_04616,676,22.533333333333335,286.39540229885057,16.923220801574697,2,55,17.5
CNAG_04617,2231,74.36666666666666,971.3436781609196,31.16638699241411,29,164,70.5
CNAG_04618,2719,90.63333333333334,1613.4816091954024,40.16816661481331,29,168,92.5
CNAG_04619,938,31.266666666666666,190.68505747126437,13.80887603939091,13,67,27.5
CNAG_04620,9241,308.03333333333336,5092.722988505747,71.36331682668447,149,457,301
CNAG_04621,14069,468.96666666666664,257647.1367816092,507.58953572902703,78,1690,256.5
CNAG_04622,29122,970.7333333333333,304823.99540229887,552.1086807887546,299,2418,883.5
CNAG_04623,1448,48.266666666666666,2825.7885057471262,53.15814618425972,6,204,23.5
CNAG_04625,56044,1868.1333333333334,2315978.533333333,1521.8339375021617,184,5287,1012.5
CNAG_04626,1055,35.166666666666664,699.7988505747127,26.453711470693722,4,87,21.5
CNAG_04627,7484,249.46666666666667,3667.981609195402,60.56386388924837,114,384,257.5
CNAG_04628,37318,1243.9333333333334,94738.68505747126,307.7964994236797,613,1787,1320.5
CNAG_04629,8726,290.8666666666667,4099.981609195403,64.03109876611055,173,383,297
CNAG_04630,11214,373.8,29100.303448275863,170.58811051264934,104,755,344
CNAG_04631,5090,169.66666666666666,18466.850574712644,135.8927907385548,30,502,118
CNAG_04632,2953,98.43333333333334,1841.6333333333334,42.91425559570308,28,202,90.5
CNAG_04633,10661,355.3666666666667,11744.102298850576,108.37020946205915,213,574,326.5
CNAG_04634,11242,374.73333333333335,45533.30574712644,213.3853456709866,91,789,340.5
CNAG_04635,65049,2168.3,1206236.0793103448,1098.2877943919548,560,4006,2081.5
CNAG_04636,6190,206.33333333333334,4196.712643678161,64.78203951465376,94,318,207
CNAG_04637,164380,5479.333333333333,2044796.9885057472,1429.9639815414048,2443,8127,5589.5
CNAG_04638,1440,48,771.2413793103449,27.77123294544815,8,108,39
CNAG_04639,16892,563.0666666666667,14729.926436781609,121.36690832670003,319,790,527.5
CNAG_04640,104127,3470.9,1510351.4724137932,1228.9635765203918,1101,5240,3684.5
CNAG_04641,8312,277.06666666666666,2660.822988505747,51.583165747225586,158,396,279.5
CNAG_04642,57623,1920.7666666666667,603405.0126436781,776.7914859495295,886,3366,1805.5
CNAG_04646,9192,306.4,4785.834482758621,69.17972595174558,157,403,320
CNAG_04647,13621,454.03333333333336,12962.309195402298,113.85213742131633,269,722,444
CNAG_04648,9754,325.1333333333333,8878.395402298851,94.2252376080785,148,620,324.5
CNAG_04649,1920,64,405.51724137931035,20.137458662386134,25,121,65
CNAG_04650,8688,289.6,5307.075862068966,72.84967990368226,140,457,294.5
CNAG_04651,21848,728.2666666666667,35086.96091954023,187.31513798820487,301,1019,782.5
CNAG_04652,17667,588.9,156913.54137931034,396.12313916168836,59,1331,368.5
CNAG_04653,3366,112.2,946.9931034482759,30.77325305274494,65,170,108
CNAG_04654,18867,628.9,19944.23103448276,141.22404552512563,325,860,615.5
CNAG_04655,4236,141.2,1286.9241379310345,35.873724896238954,69,217,141
CNAG_04656,3697,123.23333333333333,1037.3574712643679,32.20803426575996,53,190,118
CNAG_04657,19318,643.9333333333333,334791.7885057471,578.6119498469999,52,1965,422
CNAG_04658,1470,49,532.2068965517242,23.06960980493004,15,91,44.5
CNAG_04659,16356,545.2,122927.33793103449,350.6099512721145,160,1481,406.5
CNAG_04662,4260,142,1442.6896551724137,37.98275470753028,60,217,145
CNAG_04663,3361,112.03333333333333,997.8264367816092,31.58839085457835,63,188,115.5
CNAG_04664,10998,366.6,12756.455172413793,112.9444782732374,163,660,370
CNAG_04665,11958,398.6,13414.662068965517,115.82168220573175,187,640,373.5
CNAG_04666,42315,1410.5,138305.0172413793,371.89382522620525,739,2259,1375
CNAG_04667,7785,259.5,3717.5,60.97130472607586,134,374,257
CNAG_04668,16583,552.7666666666667,25636.529885057473,160.11411519618585,251,948,518
CNAG_04669,5997,199.9,4218.575862068966,64.95056475558134,89,342,183
CNAG_04670,12958,431.93333333333334,7331.719540229885,85.62546081762062,236,585,444
CNAG_04671,25769,858.9666666666667,41031.481609195405,202.5622906890505,485,1303,849.5
CNAG_04673,1934,64.46666666666667,368.25747126436784,19.190035728584974,26,103,65.5
CNAG_04674,3488,116.26666666666667,827.2367816091954,28.76172424610867,57,171,117
CNAG_04675,102179,3405.9666666666667,14168269.61954023,3764.0761973610774,90,11490,816.5
CNAG_04676,20776,692.5333333333333,39448.67126436782,198.61689571727734,370,1037,647.5
CNAG_04677,2540,84.66666666666667,710.9885057471264,26.664367716995024,27,127,87
CNAG_04678,20688,689.6,25345.834482758622,159.20375147200087,377,966,670.5
CNAG_04679,11588,386.26666666666665,12473.305747126436,111.68395474340277,210,678,378.5
CNAG_04680,3775,125.83333333333333,1049.1781609195402,32.39101975732688,55,191,127.5
CNAG_04681,19624,654.1333333333333,345783.3609195402,588.0334692171358,91,1994,345
CNAG_04682,7270,242.33333333333334,4740.574712643678,68.85183158525035,136,411,228
CNAG_04683,32883,1096.1,100858.57586206896,317.58239224186997,465,1678,1165
CNAG_04684,78940,2631.3333333333335,426065.4022988506,652.7368553244489,1382,3950,2582
CNAG_04686,6162,205.4,2340.1793103448276,48.37539984687287,104,279,204.5
CNAG_04687,73257,2441.9,552874.7137931035,743.5554544168871,1026,3884,2373.5
CNAG_04688,644,21.466666666666665,284.46436781609196,16.866071499198974,4,56,14
CNAG_04689,3775,125.83333333333333,1158.971264367816,34.04366702292537,66,182,127.5
CNAG_04690,4385,146.16666666666666,1540.8333333333333,39.253449954536904,73,235,143
CNAG_04691,497,16.566666666666666,97.56436781609196,9.877467682361303,2,39,16
CNAG_04692,18173,605.7666666666667,47620.736781609194,218.22176055932002,167,1130,644.5
CNAG_04693,5131,171.03333333333333,1693.1367816091954,41.14774333556089,89,245,164
CNAG_04694,37302,1243.4,215398.31724137932,464.1102425516801,346,2027,1254
CNAG_04695,2113,70.43333333333334,2094.3919540229886,45.76452724570624,18,166,46.5
CNAG_04696,6229,207.63333333333333,3923.964367816092,62.641554640798084,95,343,198.5
CNAG_04697,10122,337.4,4300.662068965517,65.57943327725178,231,475,343.5
CNAG_04698,41590,1386.3333333333333,247952.16091954024,497.94795001038034,592,2575,1409
CNAG_04699,3551,118.36666666666666,791.9643678160919,28.141861484558763,68,201,121.5
CNAG_04700,9372,312.4,5394.041379310344,73.44413781446647,164,475,316.5
CNAG_04701,10421,347.3666666666667,6241.964367816092,79.00610335800704,202,555,337.5
CNAG_04702,4435,147.83333333333334,2775.385057471264,52.681923441264594,68,263,141.5
CNAG_04703,18928,630.9333333333333,30679.581609195404,175.1558780320986,268,1022,640
CNAG_04704,1112,37.06666666666667,4013.650574712644,63.353378557995185,1,249,10.5
CNAG_04705,7067,235.56666666666666,2614.1850574712644,51.129101864508286,130,314,254
CNAG_04707,2975,99.16666666666667,1340.0747126436781,36.607030918167595,31,198,101
CNAG_04708,11587,386.23333333333335,7196.46091954023,84.83195694748666,262,530,404
CNAG_04709,38682,1289.4,98213.07586206896,313.3896550016751,647,1908,1302.5
CNAG_04710,8290,276.3333333333333,3155.4712643678163,56.17358155189872,169,401,282
CNAG_04711,188,6.266666666666667,10.47816091954023,3.2369987518595416,0,13,6.5
CNAG_04712,6503,216.76666666666668,2811.97816091954,53.02808841472169,118,345,214.5
CNAG_04713,4715,157.16666666666666,1801.5919540229886,42.4451640828845,89,229,161.5
CNAG_04714,4235,141.16666666666666,1489.3850574712644,38.592551839328586,64,203,152
CNAG_04715,54628,1820.9333333333334,197475.85747126437,444.38255756866107,974,2715,1789.5
CNAG_04716,14923,497.43333333333334,13831.909195402299,117.60913738057218,306,867,504.5
CNAG_04717,1294,43.13333333333333,470.11954022988505,21.68224020321436,15,86,39
CNAG_04718,4357,145.23333333333332,4022.8747126436783,63.42613587980651,25,310,128.5
CNAG_04719,3674,122.46666666666667,1376.3954022988505,37.09980326496154,52,234,121
CNAG_04720,10559,351.96666666666664,8831.136781609195,93.97412825671327,232,638,344.5
CNAG_04721,15174,505.8,12262.855172413792,110.73777662755286,268,735,506
CNAG_04723,5828,194.26666666666668,2408.133333333333,49.07273513197867,95,274,191
CNAG_04724,11907,396.9,35978.85172413793,189.68092082267506,177,875,320.5
CNAG_04725,5994,199.8,2321.2,48.17883352676775,111,288,204
CNAG_04726,1431358,47711.933333333334,594587951.5816092,24384.17420339695,18277,125535,47575
CNAG_04727,607,20.233333333333334,183.28850574712644,13.538408538197038,4,45,15.5
CNAG_04728,20835,694.5,13265.844827586207,115.17744930144184,455,907,697
CNAG_04729,9881,329.3666666666667,10675.964367816092,103.32455839642428,125,550,303.5
CNAG_04730,3820,127.33333333333333,715.1954022988506,26.743137480461236,67,190,124.5
CNAG_04731,4594,153.13333333333333,2070.7402298850575,45.50538682271647,55,221,157
CNAG_04732,6277,209.23333333333332,4771.702298850575,69.07750935616147,124,350,178
CNAG_04733,11810,393.6666666666667,11239.402298850575,106.0160473647767,214,586,364.5
CNAG_04734,9676,322.53333333333336,10354.947126436782,101.75926064214885,155,535,307.5
CNAG_04735,64806,2160.2,5594156.441379311,2365.1969138698178,124,7487,765
CNAG_04736,5153,171.76666666666668,15415.012643678161,124.15720939066793,48,499,97
CNAG_04737,17270,575.6666666666666,417922.2988505747,646.4691012342157,40,2051,177.5
CNAG_04738,14780,492.6666666666667,12008.574712643678,109.58364254141071,245,677,516
CNAG_04739,11983,399.43333333333334,6390.254022988505,79.93906443653506,207,543,398
CNAG_04740,15917,530.5666666666667,26221.702298850574,161.93116531060528,300,852,483.5
CNAG_04741,18961,632.0333333333333,185489.27471264367,430.68465808830905,171,1586,363.5
CNAG_04742,6526,217.53333333333333,5610.0505747126435,74.90027085874019,73,340,228.5
CNAG_04743,16604,553.4666666666667,16455.567816091952,128.27925715442834,312,818,561
CNAG_04744,4703,156.76666666666668,8667.081609195402,93.09716219732695,35,381,130.5
CNAG_04745,4288,142.93333333333334,784.5471264367816,28.009768410980865,94,220,147
CNAG_04746,8566,285.53333333333336,9608.395402298851,98.02242295668299,132,468,267
CNAG_04747,10161,338.7,31825.458620689657,178.39691314787277,117,656,261
CNAG_04748,6725,224.16666666666666,3884.9712643678163,62.32953765565581,85,307,232.5
CNAG_04749,19634,654.4666666666667,55206.8091954023,234.96129297269857,286,1302,639.5
CNAG_04750,2833,94.43333333333334,3248.805747126437,56.99829600195463,23,199,69.5
CNAG_04751,10646,354.8666666666667,29240.8091954023,170.99944209090947,182,826,285.5
CNAG_04752,8540,284.6666666666667,12417.333333333334,111.43308904151107,120,540,229.5
CNAG_04753,2412,80.4,294.8,17.1697408250678,46,112,81.5
CNAG_04755,15244,508.1333333333333,39497.01609195402,198.73856216636474,243,933,462.5
CNAG_04756,10459,348.6333333333333,87316.92988505747,295.49438215481774,61,921,210
CNAG_04757,4752,158.4,6088.8,78.03076316428027,54,378,140
CNAG_04758,2246,74.86666666666666,820.2574712643678,28.640137416995188,13,165,70.5
CNAG_04759,6,0.2,0.16551724137931034,0.4068381021724862,0,1,0
CNAG_04760,50458,1681.9333333333334,638209.7885057471,798.8803342840197,796,3113,1395
CNAG_04761,25525,850.8333333333334,55147.59195402299,234.83524427569,492,1277,827.5
CNAG_04762,365201,12173.366666666667,34598408.99885058,5882.04122723146,4388,31102,11191.5
CNAG_04763,12598,419.93333333333334,5795.029885057471,76.12509366206042,252,530,425.5
CNAG_04764,5766,192.2,1152.6482758620689,33.95067415916905,106,250,195.5
CNAG_04765,40851,1361.7,150300.21724137932,387.68571967687865,532,2102,1387
CNAG_04766,158,5.266666666666667,16.68505747126437,4.084734687989462,0,16,4
CNAG_04767,17776,592.5333333333333,16483.29195402299,128.3872733335473,327,812,610.5
CNAG_04768,5900,196.66666666666666,3205.4712643678163,56.61688144332763,100,307,195.5
CNAG_04769,3767,125.56666666666666,1122.667816091954,33.50623548075722,61,187,123
CNAG_04770,13512,450.4,16218.179310344827,127.35061566535447,219,782,440
CNAG_04771,37703,1256.7666666666667,165987.84022988507,407.4160529850107,667,2192,1201
CNAG_04772,5459,181.96666666666667,1437.6885057471263,37.916863078940565,89,257,183.5
CNAG_04773,332,11.066666666666666,36.202298850574714,6.016834620510582,2,28,9.5
CNAG_04774,15371,512.3666666666667,31232.447126436782,176.72704129939137,259,928,455.5
CNAG_04775,9630,321,7611.448275862069,87.24361452772385,167,572,312.5
CNAG_04776,41277,1375.9,175859.61034482758,419.35618553304727,686,2083,1361.5
CNAG_04777,4825,160.83333333333334,1717.4540229885058,41.44217686112188,94,250,160
CNAG_04781,1580,52.666666666666664,625.1264367816092,25.00252860775504,7,99,51
CNAG_04782,15219,507.3,19377.941379310345,139.20467441616444,158,746,509.5
CNAG_04783,5126,170.86666666666667,1044.1885057471263,32.31390576434743,105,240,174
CNAG_04784,449,14.966666666666667,62.240229885057474,7.889247738856822,2,33,13
CNAG_04785,6207,206.9,3009.4724137931034,54.85865851251836,103,307,207.5
CNAG_04786,11217,373.9,5043.679310344827,71.01886587622212,222,588,361
CNAG_04787,1858,61.93333333333333,853.0298850574712,29.206675350978777,18,115,57.5
CNAG_04788,31290,1043,81570.55172413793,285.6055876976813,675,1756,1026.5
CNAG_04789,5169,172.3,2627.7344827586207,51.2614327029456,74,282,169.5
CNAG_04790,5272,175.73333333333332,1742.5471264367816,41.743827405219825,103,249,176.5
CNAG_04791,5307,176.9,1500.3689655172413,38.734596493538454,98,266,182.5
CNAG_04792,6005,200.16666666666666,4964.971264367816,70.46255221298627,99,337,181.5
CNAG_04793,2325,77.5,2047.7068965517242,45.25159551387911,26,178,54
CNAG_04794,20323,677.4333333333333,238670.18505747127,488.53882656086944,148,1602,367
CNAG_04795,6983,232.76666666666668,4004.667816091954,63.28244477018847,124,379,228.5
CNAG_04796,19475,649.1666666666666,20969.1091954023,144.8071448354752,366,934,623.5
CNAG_04797,41791,1393.0333333333333,94017.9643678161,306.6234895891313,689,1836,1421.5
